DATE,NE TAVG,NE TMIN,NE TMAX
12/3/2013,0.08,-1.81,1.97
12/4/2013,0.74,-3.12,4.6
12/5/2013,0.07,-3.8,3.94
12/6/2013,2.92,-1.11,6.95
12/7/2013,1.89,-2.03,5.8
12/8/2013,-3.96,-8.38,0.46
12/9/2013,-6.5,-9.56,-3.45
12/10/2013,-4.73,-7.55,-1.9
12/11/2013,-6.33,-11.31,-1.34
12/12/2013,-9.08,-14.74,-3.41
12/13/2013,-12.83,-16.68,-8.98
12/14/2013,-12.91,-19.14,-6.68
12/15/2013,-13.81,-18.8,-8.83
12/16/2013,-10.66,-14.88,-6.43
12/17/2013,-15.01,-22.36,-7.66
12/18/2013,-15.94,-22.78,-9.11
12/19/2013,-8.7,-13.54,-3.86
12/20/2013,-4.38,-8.34,-0.41
12/21/2013,-1.7,-5.26,1.87
12/22/2013,0.36,-2.92,3.64
12/23/2013,-0.15,-2.68,2.38
12/24/2013,-2.38,-5.58,0.83
12/25/2013,-8.94,-14.21,-3.66
12/26/2013,-12.1,-16.48,-7.71
12/27/2013,-9.3,-13.75,-4.84
12/28/2013,-7.28,-11.91,-2.65
12/29/2013,-3.13,-7.82,1.56
12/30/2013,-3.04,-6.8,0.71
12/31/2013,-9.51,-17.56,-1.45
1/1/2014,-14.1,-19.42,-8.77
1/2/2014,-14.56,-20.36,-8.76
1/3/2014,-18.91,-21.97,-15.85
1/4/2014,-20.55,-25.13,-15.98
1/5/2014,-15.14,-22.78,-7.5
1/6/2014,-4.5,-12.36,3.37
1/7/2014,-1.16,-11.66,9.34
1/8/2014,-12.86,-16.77,-8.96
1/9/2014,-12.01,-15.98,-8.04
1/10/2014,-11.44,-17.12,-5.75
1/11/2014,-7.58,-14.53,-0.63
1/12/2014,2.74,-3.49,8.97
1/13/2014,1.62,-2.66,5.91
1/14/2014,1.94,-3.05,6.93
1/15/2014,2.64,-0.75,6.02
1/16/2014,2.5,-1.24,6.24
1/17/2014,0.3,-1.53,2.12
1/18/2014,-0.22,-4.19,3.76
1/19/2014,-2.06,-5.65,1.53
1/20/2014,-3.05,-5.62,-0.48
1/21/2014,-8.62,-16.72,-0.52
1/22/2014,-16.06,-19.97,-12.15
1/23/2014,-16.89,-20.95,-12.84
1/24/2014,-15.52,-20.59,-10.45
1/25/2014,-14.7,-19.7,-9.7
1/26/2014,-8.64,-14.17,-3.11
1/27/2014,-10.72,-15.85,-5.59
1/28/2014,-7.89,-16.72,0.95
1/29/2014,-13.81,-18.7,-8.92
1/30/2014,-12.91,-18.99,-6.83
1/31/2014,-9.62,-15.53,-3.71
2/1/2014,-3.99,-9.1,1.12
2/2/2014,-2.33,-7.81,3.14
2/3/2014,-0.55,-5.05,3.95
2/4/2014,-8.01,-14.82,-1.2
2/5/2014,-8.41,-14.59,-2.22
2/6/2014,-10.52,-15.7,-5.33
2/7/2014,-12.56,-18.87,-6.25
2/8/2014,-11.05,-17.48,-4.62
2/9/2014,-10.5,-16.17,-4.83
2/10/2014,-9.53,-14.66,-4.39
2/11/2014,-12.56,-19.4,-5.71
2/12/2014,-14.56,-21.42,-7.71
2/13/2014,-12,-20.16,-3.85
2/14/2014,-6.59,-11.76,-1.42
2/15/2014,-4.81,-8.86,-0.76
2/16/2014,-5.47,-9.63,-1.31
2/17/2014,-9.21,-13.88,-4.55
2/18/2014,-12.92,-20.55,-5.29
2/19/2014,-11.41,-18.32,-4.5
2/20/2014,-5.41,-10.89,0.07
2/21/2014,-0.21,-5.84,5.41
2/22/2014,-0.89,-5.05,3.27
2/23/2014,1.66,-3.58,6.9
2/24/2014,0.67,-5.05,6.39
2/25/2014,-6.31,-11.78,-0.84
2/26/2014,-11.54,-17.84,-5.23
2/27/2014,-12.52,-19.69,-5.34
2/28/2014,-12.63,-19.45,-5.8
3/1/2014,-13.88,-20.76,-7
3/2/2014,-10.29,-18.27,-2.31
3/3/2014,-9.21,-16.53,-1.89
3/4/2014,-14.46,-21.37,-7.54
3/5/2014,-12.55,-20.15,-4.96
3/6/2014,-12.95,-20.06,-5.85
3/7/2014,-11.32,-20.18,-2.46
3/8/2014,-6.89,-16.89,3.12
3/9/2014,-1.94,-10.46,6.58
3/10/2014,-4.52,-9.6,0.55
3/11/2014,-2.64,-7.73,2.44
3/12/2014,2.18,-2.31,6.68
3/13/2014,-2.76,-8.87,3.36
3/14/2014,-11.37,-15.59,-7.16
3/15/2014,-7.31,-15.01,0.38
3/16/2014,0.27,-6.84,7.38
3/17/2014,-9.27,-15.17,-3.37
3/18/2014,-10.54,-17.16,-3.91
3/19/2014,-7.39,-16.11,1.34
3/20/2014,-4.11,-11.61,3.39
3/21/2014,1.58,-2.1,5.26
3/22/2014,-2.28,-7.56,3
3/23/2014,-1.57,-7.45,4.32
3/24/2014,-7.34,-14.98,0.29
3/25/2014,-10.77,-17.82,-3.73
3/26/2014,-8.6,-16.92,-0.29
3/27/2014,-6.32,-11.48,-1.17
3/28/2014,-4.08,-10.33,2.17
3/29/2014,2.29,-1.62,6.2
3/30/2014,4.95,0.93,8.97
3/31/2014,1.48,-0.49,3.44
4/1/2014,0.07,-3.28,3.42
4/2/2014,2.26,-5.09,9.61
4/3/2014,2.25,-5.16,9.66
4/4/2014,1.59,-5.02,8.2
4/5/2014,2.33,-3.63,8.29
4/6/2014,3.04,-1.26,7.35
4/7/2014,3.57,-2.52,9.66
4/8/2014,6.16,-1.13,13.45
4/9/2014,6.6,1.23,11.97
4/10/2014,2.22,-4.55,8.99
4/11/2014,4.72,-3.5,12.93
4/12/2014,8.82,1.05,16.59
4/13/2014,8.33,0.5,16.16
4/14/2014,6.41,1.97,10.85
4/15/2014,12.36,4.42,20.29
4/16/2014,5.6,-4.08,15.28
4/17/2014,-1.92,-7.37,3.54
4/18/2014,0.22,-6.45,6.9
4/19/2014,2.79,-3.36,8.94
4/20/2014,4.51,-2.79,11.81
4/21/2014,5.52,-1.95,13
4/22/2014,9.97,1.84,18.09
4/23/2014,11.3,4.68,17.92
4/24/2014,6.26,2.21,10.32
4/25/2014,4.65,0.22,9.09
4/26/2014,7.21,0.77,13.64
4/27/2014,5.27,1.7,8.84
4/28/2014,5.83,1.5,10.16
4/29/2014,6.96,2.33,11.58
4/30/2014,6,1.35,10.65
5/1/2014,5.63,1.6,9.65
5/2/2014,8.88,3.59,14.16
5/3/2014,9.54,3.06,16.03
5/4/2014,10.66,4.47,16.85
5/5/2014,8.73,5.08,12.38
5/6/2014,8.76,3.2,14.31
5/7/2014,7.88,1,14.76
5/8/2014,9.11,0.61,17.62
5/9/2014,10.2,2.09,18.3
5/10/2014,10.92,5.84,16
5/11/2014,15.8,8.88,22.71
5/12/2014,14.25,6.49,22.01
5/13/2014,13.97,5.03,22.9
5/14/2014,10.76,4.59,16.93
5/15/2014,12.96,7.34,18.57
5/16/2014,16.7,11.08,22.32
5/17/2014,16.88,12.07,21.69
5/18/2014,12.97,7.03,18.91
5/19/2014,12.12,6.53,17.7
5/20/2014,10.83,6.79,14.87
5/21/2014,12.76,7.06,18.47
5/22/2014,14.29,8.37,20.21
5/23/2014,13.81,9.25,18.37
5/24/2014,12.35,8.54,16.15
5/25/2014,12.4,7.23,17.56
5/26/2014,14.88,8.46,21.29
5/27/2014,16.7,10.06,23.34
5/28/2014,12.23,6.16,18.31
5/29/2014,8.02,2.09,13.96
5/30/2014,12.25,3.78,20.71
5/31/2014,13.8,6.6,21
6/1/2014,12.38,4.61,20.15
6/2/2014,15.48,6.74,24.22
6/3/2014,18.27,9.55,27
6/4/2014,18.75,10.77,26.72
6/5/2014,14.82,11.09,18.55
6/6/2014,14.73,10.91,18.56
6/7/2014,16.04,11.21,20.87
6/8/2014,18.53,10.94,26.12
6/9/2014,20.35,12.2,28.51
6/10/2014,20.31,13.67,26.94
6/11/2014,15.78,9.13,22.44
6/12/2014,16.34,10.09,22.6
6/13/2014,14.57,11.36,17.78
6/14/2014,14.96,12.21,17.71
6/15/2014,15.9,11.35,20.45
6/16/2014,15.4,8.91,21.9
6/17/2014,17.82,10.65,24.99
6/18/2014,20.74,14.03,27.44
6/19/2014,19.54,13.8,25.28
6/20/2014,16.16,8.36,23.95
6/21/2014,13.08,6.73,19.44
6/22/2014,14.61,7.89,21.32
6/23/2014,15.92,8.21,23.63
6/24/2014,18.59,10.86,26.32
6/25/2014,20.03,14.67,25.39
6/26/2014,19.75,15.5,24
6/27/2014,16.37,10.3,22.43
6/28/2014,18.24,9.87,26.61
6/29/2014,20.1,11.5,28.71
6/30/2014,21.46,13.49,29.43
7/1/2014,22.76,16.01,29.51
7/2/2014,24.7,19.02,30.39
7/3/2014,25.16,18.76,31.57
7/4/2014,23.53,17.63,29.42
7/5/2014,17.4,12.82,21.97
7/6/2014,16.87,11.45,22.3
7/7/2014,20.03,14.04,26.01
7/8/2014,21.33,16.63,26.03
7/9/2014,23.34,18,28.69
7/10/2014,21.21,14.95,27.46
7/11/2014,18.02,10.97,25.08
7/12/2014,18.32,10.87,25.78
7/13/2014,20.25,13.05,27.45
7/14/2014,21.46,16.16,26.75
7/15/2014,22.61,17.4,27.82
7/16/2014,21.69,17.47,25.91
7/17/2014,18.93,14.49,23.38
7/18/2014,18.09,11.79,24.4
7/19/2014,18.4,11.56,25.24
7/20/2014,19.04,12.92,25.15
7/21/2014,18.54,12.43,24.66
7/22/2014,20,13.55,26.45
7/23/2014,22.46,15.86,29.07
7/24/2014,22.82,15.89,29.74
7/25/2014,17.44,10.77,24.12
7/26/2014,18.55,11.69,25.42
7/27/2014,19.67,13.44,25.9
7/28/2014,20.07,15.43,24.71
7/29/2014,18.67,14.42,22.92
7/30/2014,16.68,11.15,22.21
7/31/2014,16.87,11.05,22.69
8/1/2014,18.32,12.49,24.15
8/2/2014,20.18,14.22,26.14
8/3/2014,18.8,13.31,24.29
8/4/2014,19.43,13.99,24.88
8/5/2014,20.43,14.52,26.33
8/6/2014,21.49,15.29,27.69
8/7/2014,18.04,11.56,24.52
8/8/2014,17.4,11.4,23.4
8/9/2014,18.47,11.95,24.99
8/10/2014,18.9,11.67,26.13
8/11/2014,19.6,12.14,27.05
8/12/2014,20.02,12.83,27.22
8/13/2014,19.95,14.62,25.28
8/14/2014,16.72,13.47,19.97
8/15/2014,15.45,10.29,20.6
8/16/2014,15.52,10.64,20.4
8/17/2014,16.82,12.38,21.27
8/18/2014,16.29,11.89,20.7
8/19/2014,15.19,9.11,21.26
8/20/2014,16.76,9.47,24.05
8/21/2014,18.74,11.24,26.23
8/22/2014,18.33,13.33,23.32
8/23/2014,17.27,13.24,21.31
8/24/2014,17,11.18,22.82
8/25/2014,19.23,11.81,26.64
8/26/2014,21.34,13.34,29.35
8/27/2014,21.6,14.37,28.84
8/28/2014,21.33,14.31,28.35
8/29/2014,16.67,10.08,23.27
8/30/2014,15.56,8.59,22.52
8/31/2014,17.34,11.12,23.56
9/1/2014,20.57,16.27,24.87
9/2/2014,22.16,16.85,27.46
9/3/2014,22.27,16.87,27.67
9/4/2014,18.74,11.83,25.65
9/5/2014,19.45,12.32,26.58
9/6/2014,21.95,15.29,28.61
9/7/2014,19.75,11.75,27.75
9/8/2014,14.87,7.38,22.36
9/9/2014,14.11,6.73,21.49
9/10/2014,14.05,7.42,20.67
9/11/2014,15.22,9.08,21.37
9/12/2014,14.89,9.67,20.12
9/13/2014,10.88,4.54,17.23
9/14/2014,9.64,4.73,14.54
9/15/2014,9.07,3.65,14.49
9/16/2014,10.23,4.27,16.19
9/17/2014,10.58,5.11,16.05
9/18/2014,11.72,5.06,18.38
9/19/2014,9.08,1,17.16
9/20/2014,6.96,0.22,13.7
9/21/2014,10.46,4.59,16.33
9/22/2014,17.29,12.16,22.41
9/23/2014,11.91,4.95,18.88
9/24/2014,10.29,3.62,16.96
9/25/2014,11.35,4.34,18.36
9/26/2014,12.48,6,18.97
9/27/2014,15.36,7.15,23.56
9/28/2014,17.83,9.58,26.08
9/29/2014,19.03,10.79,27.27
9/30/2014,15.02,9.84,20.21
10/1/2014,12.65,9.66,15.64
10/2/2014,12.26,9.43,15.09
10/3/2014,10.89,4.82,16.97
10/4/2014,11.88,5.69,18.07
10/5/2014,11.96,8.29,15.63
10/6/2014,8.53,1.64,15.42
10/7/2014,9.31,1.98,16.65
10/8/2014,13.77,9.38,18.15
10/9/2014,12.16,5.84,18.48
10/10/2014,9.05,3.65,14.45
10/11/2014,8.18,2.39,13.96
10/12/2014,6.21,0.85,11.58
10/13/2014,6.89,0.04,13.75
10/14/2014,8.74,1.14,16.34
10/15/2014,15.68,9.44,21.93
10/16/2014,19.12,15.18,23.06
10/17/2014,17.05,14.04,20.07
10/18/2014,14.55,9.95,19.14
10/19/2014,11.37,5.61,17.12
10/20/2014,5.05,0.65,9.45
10/21/2014,5.63,0.45,10.8
10/22/2014,7.41,3.93,10.88
10/23/2014,8.22,6.06,10.38
10/24/2014,8.11,6.71,9.5
10/25/2014,6.65,4.25,9.05
10/26/2014,9.18,4.29,14.07
10/27/2014,7.95,4.58,11.31
10/28/2014,7.41,3.03,11.79
10/29/2014,8.73,4.19,13.27
10/30/2014,8.54,2.62,14.46
10/31/2014,6.24,1.33,11.15
11/1/2014,4.94,0.77,9.1
11/2/2014,2.91,0.56,5.25
11/3/2014,0.6,-1.87,3.07
11/4/2014,2.1,-2.69,6.9
11/5/2014,5.25,0.26,10.24
11/6/2014,7.37,1.87,12.86
11/7/2014,5.14,2.14,8.14
11/8/2014,1.63,-1.68,4.94
11/9/2014,1.09,-2.24,4.42
11/10/2014,2.79,-2.9,8.48
11/11/2014,4.22,-1.91,10.35
11/12/2014,7,0.66,13.35
11/13/2014,5.46,-1.16,12.08
11/14/2014,2.37,-1.73,6.46
11/15/2014,-1.33,-5.88,3.21
11/16/2014,-3.44,-7.78,0.91
11/17/2014,-1.58,-5.3,2.15
11/18/2014,0.76,-1.85,3.38
11/19/2014,-2.94,-6.96,1.08
11/20/2014,-4.27,-8.79,0.25
11/21/2014,-2.91,-8.15,2.33
11/22/2014,-6.09,-10.1,-2.09
11/23/2014,-2.5,-8.13,3.13
11/24/2014,4.5,-0.35,9.36
11/25/2014,10,5.41,14.59
11/26/2014,6.97,1.4,12.53
11/27/2014,0.4,-2.8,3.6
11/28/2014,-4.03,-7.68,-0.39
11/29/2014,-7.44,-12.6,-2.29
11/30/2014,-6.4,-12.2,-0.6
12/1/2014,1.92,-2.22,6.06
12/2/2014,1.33,-6.59,9.25
12/3/2014,-3.99,-7.95,-0.03
12/4/2014,-0.42,-4.13,3.28
12/5/2014,-6.35,-13.36,0.66
12/6/2014,-7.5,-13.63,-1.38
12/7/2014,-2.85,-6.7,0.99
12/8/2014,-9.53,-15.76,-3.29
12/9/2014,-10.12,-16.06,-4.18
12/10/2014,-2.17,-5.69,1.36
12/11/2014,0.68,-0.78,2.13
12/12/2014,0.26,-1.64,2.16
12/13/2014,-0.34,-1.83,1.16
12/14/2014,-0.4,-2.22,1.41
12/15/2014,-0.29,-2.92,2.34
12/16/2014,-1.38,-3.81,1.04
12/17/2014,-0.5,-2.62,1.62
12/18/2014,1.37,-0.59,3.32
12/19/2014,-0.94,-3.01,1.14
12/20/2014,-5.49,-9.66,-1.32
12/21/2014,-6.15,-9.73,-2.57
12/22/2014,-4.42,-6.74,-2.1
12/23/2014,-1.32,-3.33,0.7
12/24/2014,0.91,-0.27,2.09
12/25/2014,4.36,1.35,7.38
12/26/2014,4.95,1,8.89
12/27/2014,2.71,-0.68,6.09
12/28/2014,3.01,-0.53,6.55
12/29/2014,1.36,-3.35,6.08
12/30/2014,-5.7,-11.58,0.19
12/31/2014,-11.24,-15.87,-6.61
1/1/2015,-10.87,-15.12,-6.63
1/2/2015,-6.49,-10.1,-2.88
1/3/2015,-7.86,-14.14,-1.58
1/4/2015,-8.66,-14.08,-3.24
1/5/2015,-1.11,-5.81,3.58
1/6/2015,-9.72,-17.72,-1.72
1/7/2015,-15.24,-19.11,-11.38
1/8/2015,-16.65,-24.53,-8.77
1/9/2015,-16.77,-24.29,-9.25
1/10/2015,-11.29,-17.48,-5.1
1/11/2015,-12.66,-17.95,-7.37
1/12/2015,-9.88,-15.28,-4.49
1/13/2015,-8.19,-14.39,-1.99
1/14/2015,-15.88,-22.41,-9.34
1/15/2015,-13.99,-21.48,-6.5
1/16/2015,-9.84,-15.4,-4.28
1/17/2015,-9.95,-18.89,-1.01
1/18/2015,-12.3,-18.93,-5.67
1/19/2015,-1.2,-7.77,5.37
1/20/2015,-1.37,-7.19,4.45
1/21/2015,-8.06,-13.26,-2.87
1/22/2015,-8.6,-14.18,-3.01
1/23/2015,-7.13,-13.09,-1.16
1/24/2015,-6.09,-10.91,-1.27
1/25/2015,-3.24,-6.17,-0.3
1/26/2015,-8.77,-16.41,-1.12
1/27/2015,-12.14,-17.33,-6.95
1/28/2015,-11.96,-14.08,-9.85
1/29/2015,-13.13,-19.73,-6.53
1/30/2015,-10.25,-19.05,-1.46
1/31/2015,-7.91,-14.53,-1.3
2/1/2015,-13.01,-17.48,-8.54
2/2/2015,-13.74,-20.15,-7.33
2/3/2015,-16.67,-20.74,-12.59
2/4/2015,-15.7,-22.01,-9.38
2/5/2015,-9.94,-17.5,-2.39
2/6/2015,-13.28,-22.06,-4.5
2/7/2015,-15.17,-21.97,-8.37
2/8/2015,-11.24,-16.01,-6.46
2/9/2015,-12.68,-15.64,-9.72
2/10/2015,-12.1,-14.57,-9.63
2/11/2015,-10.36,-17.31,-3.42
2/12/2015,-11.59,-17.94,-5.24
2/13/2015,-12.85,-18.89,-6.8
2/14/2015,-17.95,-23.8,-12.1
2/15/2015,-15.89,-22.03,-9.75
2/16/2015,-16.15,-21.48,-10.83
2/17/2015,-16.28,-21.79,-10.77
2/18/2015,-13.98,-20.97,-6.99
2/19/2015,-10.76,-19.02,-2.49
2/20/2015,-10.88,-16.88,-4.88
2/21/2015,-15.86,-22.29,-9.44
2/22/2015,-12.03,-20.17,-3.89
2/23/2015,-5.6,-12.03,0.84
2/24/2015,-16.18,-24.66,-7.7
2/25/2015,-16.75,-24.58,-8.92
2/26/2015,-9.6,-16.92,-2.28
2/27/2015,-13,-18.94,-7.06
2/28/2015,-13.67,-21.45,-5.89
3/1/2015,-11.72,-20.51,-2.92
3/2/2015,-9.27,-16.78,-1.75
3/3/2015,-8.06,-15.23,-0.9
3/4/2015,-6.78,-13.24,-0.33
3/5/2015,-1.06,-6.13,4.02
3/6/2015,-13.2,-21.84,-4.55
3/7/2015,-12.38,-20.61,-4.15
3/8/2015,-6.95,-14.17,0.27
3/9/2015,-4.54,-10.96,1.88
3/10/2015,-2.9,-9.67,3.88
3/11/2015,0.73,-6.84,8.31
3/12/2015,3.6,-3.15,10.36
3/13/2015,-5.19,-10.7,0.32
3/14/2015,-5.11,-11.43,1.21
3/15/2015,-1.41,-4.8,1.97
3/16/2015,-4.08,-8.27,0.11
3/17/2015,-2.06,-8.79,4.68
3/18/2015,-2.7,-9.48,4.08
3/19/2015,-8.07,-11.9,-4.23
3/20/2015,-8.22,-13.88,-2.57
3/21/2015,-5.55,-12.57,1.48
3/22/2015,-2.69,-9.63,4.25
3/23/2015,-9.25,-13.07,-5.44
3/24/2015,-8.9,-13.81,-4
3/25/2015,-4.74,-13.04,3.56
3/26/2015,-0.37,-8.72,7.97
3/27/2015,5.35,1.06,9.64
3/28/2015,2.1,-2.03,6.23
3/29/2015,-3.42,-8.86,2.02
3/30/2015,-1.93,-8.5,4.64
3/31/2015,0.83,-2.4,4.05
4/1/2015,-0.75,-6.99,5.49
4/2/2015,-2.61,-8.72,3.5
4/3/2015,1.14,-6.67,8.96
4/4/2015,7.98,1.2,14.76
4/5/2015,-0.73,-7.07,5.61
4/6/2015,-3.03,-9.65,3.58
4/7/2015,-1.49,-8.31,5.34
4/8/2015,0.34,-6.1,6.79
4/9/2015,-0.08,-5.3,5.14
4/10/2015,0.85,-2.12,3.82
4/11/2015,4.19,0.42,7.97
4/12/2015,3.88,-0.83,8.6
4/13/2015,7.21,-1.11,15.53
4/14/2015,10.08,0.94,19.22
4/15/2015,8.52,0.63,16.41
4/16/2015,6.12,-1.93,14.16
4/17/2015,7.52,-0.22,15.26
4/18/2015,9.03,1.45,16.61
4/19/2015,8.6,0.94,16.26
4/20/2015,6.62,-0.15,13.4
4/21/2015,5.76,1.4,10.12
4/22/2015,6.3,-0.05,12.65
4/23/2015,8.14,1.04,15.24
4/24/2015,4.66,0.41,8.91
4/25/2015,2.98,-0.56,6.51
4/26/2015,4.73,0.31,9.15
4/27/2015,6.9,2.51,11.3
4/28/2015,7.6,3.65,11.56
4/29/2015,8.78,4.04,13.53
4/30/2015,9.16,4.19,14.13
5/1/2015,8.58,3.14,14.02
5/2/2015,7.72,0.6,14.84
5/3/2015,10.36,1.38,19.34
5/4/2015,12.78,3.2,22.35
5/5/2015,16.59,6.53,26.66
5/6/2015,13.67,4.99,22.35
5/7/2015,13.18,4.4,21.97
5/8/2015,15.9,6.08,25.73
5/9/2015,13.52,5.52,21.52
5/10/2015,13.86,6.66,21.07
5/11/2015,18.54,10.92,26.17
5/12/2015,14.25,9.41,19.1
5/13/2015,15.24,7.63,22.84
5/14/2015,8.75,1.57,15.94
5/15/2015,10.68,1.96,19.39
5/16/2015,13.48,5.25,21.7
5/17/2015,15.26,9.41,21.12
5/18/2015,16.46,9.37,23.55
5/19/2015,14.74,8.97,20.51
5/20/2015,14.73,8.75,20.71
5/21/2015,9.47,3.7,15.24
5/22/2015,12.35,5.8,18.91
5/23/2015,9.89,1.64,18.14
5/24/2015,8.95,2.14,15.76
5/25/2015,15.75,7.58,23.93
5/26/2015,18.84,12.41,25.27
5/27/2015,21.23,14.49,27.97
5/28/2015,22.09,15.44,28.75
5/29/2015,19.66,12.2,27.13
5/30/2015,19,11.97,26.04
5/31/2015,20.33,12.72,27.93
6/1/2015,13.11,7.32,18.9
6/2/2015,8.38,5.89,10.86
6/3/2015,7.31,4.86,9.76
6/4/2015,9.87,4.96,14.79
6/5/2015,12.56,6.04,19.09
6/6/2015,14.6,8.19,21.01
6/7/2015,12.18,4.25,20.11
6/8/2015,13.86,6.35,21.36
6/9/2015,15.16,11.38,18.94
6/10/2015,16.39,12.44,20.33
6/11/2015,18.75,13.21,24.28
6/12/2015,20.11,13.94,26.28
6/13/2015,20.16,13.87,26.45
6/14/2015,18.71,11.29,26.14
6/15/2015,17.49,10,24.99
6/16/2015,14.95,10.86,19.05
6/17/2015,14.92,10.18,19.66
6/18/2015,15.96,9.24,22.68
6/19/2015,17.73,11.21,24.25
6/20/2015,15.12,7.14,23.1
6/21/2015,16.12,9.34,22.89
6/22/2015,17.24,13.52,20.96
6/23/2015,18.36,12.5,24.22
6/24/2015,17.4,12.79,22
6/25/2015,17.57,10.76,24.37
6/26/2015,17,10.25,23.76
6/27/2015,15.55,8.37,22.72
6/28/2015,16.48,10.12,22.84
6/29/2015,12.44,9.8,15.08
6/30/2015,15.38,10.74,20.03
7/1/2015,18.97,13.19,24.74
7/2/2015,17.34,13.33,21.35
7/3/2015,16.14,9.57,22.72
7/4/2015,17.16,9.96,24.35
7/5/2015,17.02,11.06,22.98
7/6/2015,19.22,12.41,26.04
7/7/2015,20.7,13.73,27.67
7/8/2015,22,16.37,27.63
7/9/2015,18.75,12.02,25.48
7/10/2015,17.88,12.44,23.33
7/11/2015,19.26,12.17,26.36
7/12/2015,21.15,13.92,28.39
7/13/2015,21.48,13.88,29.09
7/14/2015,20.76,13.5,28.01
7/15/2015,20.93,15.29,26.57
7/16/2015,16.34,9.2,23.48
7/17/2015,15.38,8,22.75
7/18/2015,17.73,10.68,24.79
7/19/2015,19.04,15.59,22.48
7/20/2015,21.52,17.02,26.03
7/21/2015,21.83,15.76,27.9
7/22/2015,20.4,14.52,26.29
7/23/2015,18.7,12.71,24.68
7/24/2015,18,12.31,23.68
7/25/2015,17.42,12.2,22.64
7/26/2015,17.47,12.76,22.19
7/27/2015,17.84,14.53,21.14
7/28/2015,21.01,16.07,25.95
7/29/2015,21.8,14.67,28.94
7/30/2015,23.02,15.71,30.32
7/31/2015,22.43,15.7,29.15
8/1/2015,20.68,13.99,27.36
8/2/2015,19.72,12.77,26.67
8/3/2015,20.06,13.33,26.79
8/4/2015,22.33,15.45,29.2
8/5/2015,20.16,13.03,27.28
8/6/2015,18.42,12.04,24.79
8/7/2015,17.06,10.95,23.16
8/8/2015,17.36,10.84,23.87
8/9/2015,18.68,12.33,25.03
8/10/2015,17.72,11.73,23.72
8/11/2015,19.57,13.06,26.09
8/12/2015,18.46,15.21,21.71
8/13/2015,19.06,13.61,24.5
8/14/2015,18.03,11.72,24.35
8/15/2015,20.03,13.03,27.04
8/16/2015,22.06,15.75,28.37
8/17/2015,22.83,16.2,29.46
8/18/2015,23.66,16.83,30.49
8/19/2015,23.98,17.23,30.72
8/20/2015,23.94,18,29.88
8/21/2015,23.02,18.61,27.43
8/22/2015,20.8,16,25.6
8/23/2015,20.05,14.56,25.55
8/24/2015,20.39,15.58,25.21
8/25/2015,22.28,17.89,26.66
8/26/2015,21.01,17.07,24.95
8/27/2015,18.88,13.68,24.07
8/28/2015,17.39,11.48,23.29
8/29/2015,17.45,10.85,24.06
8/30/2015,18.33,12.13,24.52
8/31/2015,20.18,14.39,25.97
9/1/2015,19.97,13.3,26.65
9/2/2015,19.49,12.88,26.1
9/3/2015,21.27,14.39,28.15
9/4/2015,20.07,12.19,27.94
9/5/2015,16.5,8.98,24.01
9/6/2015,18.12,9.75,26.48
9/7/2015,20.47,12.26,28.67
9/8/2015,23.26,16.16,30.35
9/9/2015,23.48,17.68,29.29
9/10/2015,22.82,16.49,29.14
9/11/2015,18.59,14.04,23.15
9/12/2015,15.73,10.9,20.55
9/13/2015,17.17,11.39,22.94
9/14/2015,15.52,11.88,19.15
9/15/2015,15.63,11.69,19.58
9/16/2015,18.43,12.05,24.8
9/17/2015,20,12.77,27.24
9/18/2015,20.77,13.34,28.19
9/19/2015,20.2,12.52,27.87
9/20/2015,19.59,13.1,26.08
9/21/2015,12.63,5.47,19.78
9/22/2015,12.53,5.49,19.57
9/23/2015,12.43,6.06,18.8
9/24/2015,14.53,6.5,22.57
9/25/2015,13.59,5.56,21.62
9/26/2015,10.47,3.44,17.49
9/27/2015,9.43,1.75,17.1
9/28/2015,11.9,3.15,20.65
9/29/2015,15.61,7.74,23.47
9/30/2015,18.8,14.32,23.28
10/1/2015,13.01,8.55,17.47
10/2/2015,9.61,5.32,13.9
10/3/2015,7.7,4.22,11.17
10/4/2015,7,2.15,11.85
10/5/2015,7.8,1.55,14.05
10/6/2015,8.85,1.9,15.8
10/7/2015,10.44,4.18,16.69
10/8/2015,11.02,4.05,17.99
10/9/2015,8.9,2.97,14.83
10/10/2015,7.97,3.18,12.75
10/11/2015,6.45,1.75,11.16
10/12/2015,9.52,3.79,15.25
10/13/2015,13.79,6.18,21.4
10/14/2015,13.12,8.59,17.66
10/15/2015,9.13,1.76,16.5
10/16/2015,7.57,1.31,13.83
10/17/2015,6.35,0.64,12.06
10/18/2015,2.6,-3.11,8.32
10/19/2015,-0.48,-5.17,4.21
10/20/2015,1,-4.59,6.59
10/21/2015,8.4,1.79,15.01
10/22/2015,8.6,3.19,14.02
10/23/2015,9.13,2.96,15.31
10/24/2015,2.65,-2.54,7.85
10/25/2015,3.46,-2.03,8.95
10/26/2015,6.63,0.47,12.78
10/27/2015,2.89,-3.44,9.22
10/28/2015,3.4,-3.37,10.18
10/29/2015,6.76,-0.65,14.18
10/30/2015,11.74,4.36,19.12
10/31/2015,4.66,-1.59,10.9
11/1/2015,4.21,-1.59,10.01
11/2/2015,7.54,3.63,11.45
11/3/2015,7.62,2.27,12.98
11/4/2015,8.77,2.41,15.14
11/5/2015,8.59,2.04,15.14
